2	2	9460.576000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	3	13468.095000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	4	17757.817000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	5	10859.576000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	6	19772.725000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
2	7	17819.385000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	1	9209.957000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	2	9304.559000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	3	15217.735000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	4	10619.920000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	5	18355.531000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	6	16556.847000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
3	7	15504.179000	ms	total	benchmark.BankBenchmark	Java14	test-objectteams-indy-38		1	7	1414
1	1	365.313000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	2	322.912000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	3	299.535000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	4	317.013000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	5	298.238000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	6	300.536000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
1	7	310.017000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
2	1	361.340000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
2	2	303.418000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
2	3	300.812000	ms	total	benchmark.BankBenchmark2	Java9	test-objectteams-indy-25		1	7	2121
